subscription_id,customer_id,plan_tier,subscription_start,subscription_status
31397,31397,Starter,2023-04-22,trial_only
31398,31398,Business,2023-04-15,trial_only
31399,31399,Growth,2026-02-12,active
31400,31400,Growth,2023-06-16,active
31401,31401,Starter,2025-01-10,trial_only
31402,31402,Growth,2023-05-03,trial_only
31403,31403,Starter,2023-06-28,trial_only
31404,31404,Starter,2024-04-10,active
31405,31405,Starter,2025-04-12,active
31406,31406,Business,2023-09-20,trial_only
31407,31407,Growth,2025-08-27,trial_only
31408,31408,Business,2024-05-14,trial_only
31409,31409,Starter,2024-04-01,trial_only
31410,31410,Starter,2024-05-29,trial_only
31411,31411,Growth,2025-09-26,cancelled
31412,31412,Starter,2023-10-21,trial_only
31413,31413,Growth,2024-06-22,trial_only
31414,31414,Business,2025-04-23,trial_only
31415,31415,Growth,2024-05-17,trial_only
31416,31416,Business,2023-08-27,cancelled
31417,31417,Starter,2025-09-26,trial_only
31418,31418,Growth,2025-05-26,trial_only
31419,31419,Growth,2023-04-26,trial_only
31420,31420,Starter,2025-02-19,trial_only
31421,31421,Starter,2024-11-20,trial_only
31422,31422,Starter,2024-03-22,trial_only
31423,31423,Growth,2024-07-17,trial_only
31424,31424,Growth,2024-02-09,trial_only
31425,31425,Growth,2023-08-14,trial_only
31426,31426,Business,2026-01-29,trial_only
31427,31427,Growth,2025-02-16,trial_only
31428,31428,Growth,2023-08-11,active
31429,31429,Starter,2025-09-27,trial_only
31430,31430,Starter,2025-02-25,active
31431,31431,Starter,2025-07-15,trial_only
31432,31432,Business,2024-10-01,trial_only
31433,31433,Starter,2025-03-10,trial_only
31434,31434,Business,2026-03-14,active
31435,31435,Starter,2024-09-06,active
31436,31436,Starter,2024-08-04,trial_only
31437,31437,Growth,2025-05-23,trial_only
31438,31438,Growth,2023-01-19,trial_only
31439,31439,Starter,2024-05-25,trial_only
31440,31440,Growth,2024-01-29,trial_only
31441,31441,Starter,2024-01-06,trial_only
31442,31442,Starter,2024-04-27,trial_only
31443,31443,Business,2024-03-28,active
31444,31444,Starter,2025-04-22,trial_only
31445,31445,Starter,2024-12-16,trial_only
31446,31446,Starter,2025-10-23,trial_only
31447,31447,Starter,2023-03-02,trial_only
31448,31448,Starter,2024-09-15,trial_only
31449,31449,Growth,2023-03-05,trial_only
31450,31450,Business,2023-05-15,trial_only
31451,31451,Growth,2026-01-17,trial_only
31452,31452,Starter,2023-10-15,trial_only
31453,31453,Business,2025-11-04,trial_only
31454,31454,Starter,2025-10-29,trial_only
31455,31455,Growth,2026-02-19,trial_only
31456,31456,Starter,2023-07-18,active
31457,31457,Growth,2023-12-26,trial_only
31458,31458,Starter,2025-04-14,active
31459,31459,Growth,2024-04-18,trial_only
31460,31460,Starter,2023-08-28,trial_only
31461,31461,Starter,2024-12-05,trial_only
31462,31462,Starter,2024-01-25,trial_only
31463,31463,Business,2025-07-14,trial_only
31464,31464,Starter,2025-12-30,trial_only
31465,31465,Starter,2023-09-12,trial_only
31466,31466,Starter,2025-05-02,trial_only
31467,31467,Growth,2025-07-27,trial_only
31468,31468,Starter,2024-11-13,cancelled
31469,31469,Starter,2026-02-26,trial_only
31470,31470,Starter,2023-05-09,trial_only
31471,31471,Business,2025-10-12,trial_only
31472,31472,Starter,2026-01-30,trial_only
31473,31473,Starter,2024-09-11,trial_only
31474,31474,Growth,2023-08-03,active
31475,31475,Growth,2024-05-16,trial_only
31476,31476,Starter,2025-01-01,trial_only
31477,31477,Starter,2023-04-09,trial_only
31478,31478,Starter,2025-08-13,trial_only
31479,31479,Growth,2023-10-10,trial_only
31480,31480,Growth,2024-04-24,trial_only
31481,31481,Growth,2025-11-18,trial_only
31482,31482,Growth,2025-04-15,trial_only
31483,31483,Business,2023-08-21,active
31484,31484,Starter,2025-10-01,trial_only
31485,31485,Starter,2023-03-01,cancelled
31486,31486,Growth,2023-06-24,active
31487,31487,Business,2025-03-05,trial_only
31488,31488,Growth,2026-02-12,active
31489,31489,Starter,2026-01-26,trial_only
31490,31490,Starter,2024-07-24,trial_only
31491,31491,Business,2024-11-27,trial_only
31492,31492,Business,2025-11-25,trial_only
31493,31493,Growth,2025-03-19,active
31494,31494,Starter,2024-11-17,trial_only
31495,31495,Business,2023-08-22,trial_only
31496,31496,Growth,2025-11-21,trial_only
31497,31497,Starter,2024-06-14,trial_only
31498,31498,Business,2025-12-13,active
31499,31499,Business,2025-10-31,trial_only
31500,31500,Growth,2024-12-16,active
31501,31501,Starter,2023-06-06,trial_only
31502,31502,Growth,2023-12-27,trial_only
31503,31503,Starter,2023-11-14,trial_only
31504,31504,Growth,2026-03-14,trial_only
31505,31505,Starter,2024-04-27,trial_only
31506,31506,Growth,2023-12-27,active
31507,31507,Growth,2025-04-28,trial_only
31508,31508,Starter,2023-07-10,trial_only
31509,31509,Business,2023-07-28,trial_only
31510,31510,Business,2025-08-16,trial_only
31511,31511,Business,2023-12-18,active
31512,31512,Growth,2024-10-20,trial_only
31513,31513,Business,2023-04-06,trial_only
31514,31514,Starter,2023-06-25,trial_only
31515,31515,Starter,2024-02-26,trial_only
31516,31516,Starter,2024-05-23,trial_only
31517,31517,Business,2023-07-25,trial_only
31518,31518,Starter,2024-07-22,trial_only
31519,31519,Starter,2026-02-07,trial_only
31520,31520,Growth,2024-01-06,trial_only
31521,31521,Growth,2024-01-20,trial_only
31522,31522,Growth,2025-01-29,trial_only
31523,31523,Growth,2023-11-07,trial_only
31524,31524,Starter,2026-02-14,trial_only
31525,31525,Starter,2023-02-05,trial_only
31526,31526,Starter,2026-01-26,trial_only
31527,31527,Growth,2025-09-17,trial_only
31528,31528,Starter,2024-11-18,trial_only
31529,31529,Starter,2024-01-17,trial_only
31530,31530,Starter,2024-12-25,cancelled
31531,31531,Business,2024-07-22,trial_only
31532,31532,Starter,2024-07-17,trial_only
31533,31533,Starter,2023-02-23,trial_only
31534,31534,Starter,2023-03-03,active
31535,31535,Growth,2026-02-22,trial_only
31536,31536,Growth,2023-07-20,trial_only
31537,31537,Business,2025-07-27,trial_only
31538,31538,Starter,2023-12-08,trial_only
31539,31539,Business,2023-05-05,trial_only
31540,31540,Growth,2023-07-07,trial_only
31541,31541,Growth,2024-06-14,trial_only
31542,31542,Growth,2023-03-17,trial_only
31543,31543,Starter,2026-03-13,trial_only
31544,31544,Growth,2024-11-04,trial_only
31545,31545,Starter,2025-12-25,trial_only
31546,31546,Starter,2025-11-27,active
31547,31547,Starter,2025-02-22,trial_only
31548,31548,Growth,2026-01-04,trial_only
31549,31549,Starter,2023-08-10,trial_only
31550,31550,Starter,2025-03-18,active
31551,31551,Starter,2026-03-16,trial_only
31552,31552,Growth,2025-06-10,trial_only
31553,31553,Starter,2025-11-05,trial_only
31554,31554,Starter,2024-07-20,active
31555,31555,Growth,2023-10-19,trial_only
31556,31556,Starter,2025-02-12,trial_only
31557,31557,Growth,2023-12-03,active
31558,31558,Starter,2025-07-12,trial_only
31559,31559,Growth,2023-09-18,trial_only
31560,31560,Starter,2025-10-12,trial_only
31561,31561,Starter,2024-05-05,trial_only
31562,31562,Starter,2026-02-25,trial_only
31563,31563,Business,2023-05-21,trial_only
31564,31564,Starter,2023-10-08,trial_only
31565,31565,Growth,2023-06-02,cancelled
31566,31566,Starter,2024-06-19,trial_only
31567,31567,Growth,2025-12-20,trial_only
31568,31568,Starter,2026-03-08,trial_only
31569,31569,Starter,2026-01-11,trial_only
31570,31570,Starter,2025-06-10,active
31571,31571,Starter,2024-05-31,active
31572,31572,Growth,2024-10-20,trial_only
31573,31573,Starter,2025-02-02,active
31574,31574,Growth,2025-07-08,trial_only
31575,31575,Business,2024-04-14,trial_only
31576,31576,Growth,2025-04-18,trial_only
31577,31577,Business,2025-12-23,trial_only
31578,31578,Growth,2024-12-16,trial_only
31579,31579,Starter,2024-06-19,trial_only
31580,31580,Starter,2024-02-13,trial_only
31581,31581,Business,2025-06-13,trial_only
31582,31582,Growth,2024-02-14,active
31583,31583,Growth,2023-04-21,trial_only
31584,31584,Starter,2023-04-10,active
31585,31585,Starter,2025-12-10,active
31586,31586,Growth,2025-08-24,trial_only
31587,31587,Growth,2024-03-06,trial_only
31588,31588,Starter,2024-09-01,trial_only
31589,31589,Growth,2024-11-20,trial_only
31590,31590,Growth,2025-01-10,trial_only
31591,31591,Starter,2023-08-24,trial_only
31592,31592,Starter,2024-05-08,trial_only
31593,31593,Starter,2024-02-11,trial_only
31594,31594,Starter,2026-03-03,trial_only
31595,31595,Growth,2026-01-12,cancelled
31596,31596,Starter,2024-04-04,cancelled
31597,31597,Starter,2026-02-06,trial_only
31598,31598,Growth,2023-11-30,trial_only
31599,31599,Starter,2023-11-04,trial_only
31600,31600,Starter,2025-02-19,trial_only
31601,31601,Business,2024-06-14,trial_only
31602,31602,Growth,2025-12-30,trial_only
31603,31603,Starter,2024-08-07,trial_only
31604,31604,Starter,2025-02-15,cancelled
31605,31605,Starter,2023-06-08,cancelled
31606,31606,Growth,2023-11-20,trial_only
31607,31607,Starter,2023-02-02,trial_only
31608,31608,Starter,2025-04-19,trial_only
31609,31609,Starter,2025-06-24,trial_only
31610,31610,Starter,2026-02-24,trial_only
31611,31611,Growth,2023-08-28,active
31612,31612,Starter,2025-05-16,trial_only
31613,31613,Starter,2026-01-17,active
31614,31614,Starter,2023-06-18,trial_only
31615,31615,Business,2023-05-05,active
31616,31616,Business,2023-12-19,active
31617,31617,Starter,2024-06-05,trial_only
31618,31618,Growth,2023-07-07,trial_only
31619,31619,Growth,2025-10-29,trial_only
31620,31620,Starter,2025-03-24,trial_only
31621,31621,Growth,2024-02-18,trial_only
31622,31622,Starter,2023-04-27,trial_only
31623,31623,Starter,2025-09-30,trial_only
31624,31624,Growth,2024-05-14,trial_only
31625,31625,Starter,2023-07-08,trial_only
31626,31626,Growth,2025-07-15,trial_only
31627,31627,Growth,2025-12-04,trial_only
31628,31628,Growth,2024-07-21,active
31629,31629,Starter,2023-03-23,active
31630,31630,Business,2024-05-17,trial_only
31631,31631,Starter,2025-03-10,trial_only
31632,31632,Starter,2026-03-02,trial_only
31633,31633,Growth,2025-05-05,trial_only
31634,31634,Starter,2025-01-05,trial_only
31635,31635,Growth,2023-09-20,trial_only
31636,31636,Growth,2026-02-07,trial_only
31637,31637,Starter,2024-04-18,trial_only
31638,31638,Growth,2026-02-14,trial_only
31639,31639,Starter,2025-01-10,trial_only
31640,31640,Growth,2025-10-17,trial_only
31641,31641,Starter,2026-03-15,active
31642,31642,Starter,2024-01-26,active
31643,31643,Starter,2025-06-27,trial_only
31644,31644,Business,2025-06-14,trial_only
31645,31645,Growth,2024-05-09,trial_only
31646,31646,Growth,2024-10-20,trial_only
31647,31647,Starter,2025-08-08,trial_only
31648,31648,Growth,2023-04-27,trial_only
31649,31649,Growth,2023-03-13,trial_only
31650,31650,Starter,2024-03-21,trial_only
31651,31651,Starter,2025-02-20,active
31652,31652,Growth,2024-04-23,trial_only
31653,31653,Growth,2023-06-26,trial_only
31654,31654,Growth,2023-02-16,trial_only
31655,31655,Growth,2025-10-17,trial_only
31656,31656,Growth,2023-04-22,trial_only
31657,31657,Growth,2023-06-03,trial_only
31658,31658,Starter,2023-11-03,trial_only
31659,31659,Business,2023-06-05,active
31660,31660,Growth,2025-09-21,active
31661,31661,Growth,2023-08-01,active
31662,31662,Starter,2023-05-27,trial_only
31663,31663,Starter,2024-01-15,active
31664,31664,Growth,2024-07-06,trial_only
31665,31665,Growth,2023-03-28,trial_only
31666,31666,Growth,2023-11-14,trial_only
31667,31667,Starter,2024-01-31,trial_only
31668,31668,Starter,2025-06-29,trial_only
31669,31669,Starter,2023-10-29,trial_only
31670,31670,Business,2023-07-02,active
31671,31671,Growth,2023-08-18,trial_only
31672,31672,Growth,2026-02-28,trial_only
31673,31673,Starter,2023-06-08,active
31674,31674,Starter,2023-12-11,active
31675,31675,Business,2023-09-08,trial_only
31676,31676,Starter,2024-04-28,trial_only
31677,31677,Growth,2025-05-12,trial_only
31678,31678,Growth,2024-12-11,trial_only
31679,31679,Growth,2024-08-07,trial_only
31680,31680,Starter,2025-03-08,active
31681,31681,Starter,2025-09-09,trial_only
31682,31682,Growth,2023-06-13,trial_only
31683,31683,Starter,2024-08-13,active
31684,31684,Starter,2024-04-28,trial_only
31685,31685,Starter,2023-05-30,trial_only
31686,31686,Starter,2025-04-14,trial_only
31687,31687,Starter,2023-02-03,trial_only
31688,31688,Starter,2025-06-26,trial_only
31689,31689,Starter,2024-09-04,trial_only
31690,31690,Growth,2024-12-01,trial_only
31691,31691,Business,2024-07-18,trial_only
31692,31692,Growth,2023-06-05,trial_only
31693,31693,Starter,2024-02-25,active
31694,31694,Starter,2024-05-29,trial_only
31695,31695,Growth,2023-02-19,trial_only
31696,31696,Starter,2024-11-01,trial_only
31697,31697,Starter,2024-11-01,active
31698,31698,Growth,2024-01-08,trial_only
31699,31699,Starter,2023-02-08,trial_only
31700,31700,Growth,2025-09-23,trial_only
31701,31701,Growth,2024-03-24,trial_only
31702,31702,Starter,2023-08-18,trial_only
31703,31703,Starter,2024-01-14,trial_only
31704,31704,Business,2024-04-26,trial_only
31705,31705,Starter,2025-04-19,trial_only
31706,31706,Starter,2023-09-08,active
31707,31707,Growth,2026-03-07,trial_only
31708,31708,Starter,2024-08-05,trial_only
31709,31709,Starter,2024-09-04,trial_only
31710,31710,Starter,2024-04-24,trial_only
31711,31711,Starter,2026-01-21,active
31712,31712,Growth,2024-09-10,cancelled
31713,31713,Starter,2023-03-29,trial_only
31714,31714,Growth,2025-04-24,trial_only
31715,31715,Growth,2025-01-28,trial_only
31716,31716,Growth,2023-09-06,trial_only
31717,31717,Growth,2024-03-09,trial_only
31718,31718,Starter,2024-03-13,active
31719,31719,Business,2023-02-09,trial_only
31720,31720,Growth,2024-01-05,trial_only
31721,31721,Starter,2026-03-15,trial_only
31722,31722,Growth,2023-05-07,trial_only
31723,31723,Growth,2024-10-17,trial_only
31724,31724,Growth,2024-08-14,trial_only
31725,31725,Starter,2023-02-10,trial_only
31726,31726,Business,2024-06-28,trial_only
31727,31727,Starter,2025-08-04,trial_only
31728,31728,Business,2025-08-12,trial_only
31729,31729,Growth,2025-12-04,cancelled
31730,31730,Starter,2024-08-27,trial_only
31731,31731,Growth,2025-02-14,trial_only
31732,31732,Growth,2023-06-28,trial_only
31733,31733,Growth,2023-12-16,trial_only
31734,31734,Growth,2024-03-04,trial_only
31735,31735,Business,2024-08-27,trial_only
31736,31736,Growth,2024-09-29,active
31737,31737,Starter,2023-10-25,trial_only
31738,31738,Starter,2024-01-14,active
31739,31739,Starter,2023-09-26,trial_only
31740,31740,Growth,2025-07-25,trial_only
31741,31741,Starter,2023-07-05,trial_only
31742,31742,Business,2023-08-06,trial_only
31743,31743,Growth,2024-05-15,trial_only
31744,31744,Starter,2023-10-22,trial_only
31745,31745,Growth,2024-02-23,trial_only
31746,31746,Starter,2025-11-12,trial_only
31747,31747,Growth,2025-03-23,trial_only
31748,31748,Starter,2023-02-02,active
31749,31749,Starter,2026-03-06,trial_only
31750,31750,Starter,2026-03-10,trial_only
31751,31751,Business,2024-09-01,trial_only
31752,31752,Business,2024-05-18,active
31753,31753,Starter,2024-03-22,trial_only
31754,31754,Starter,2023-07-22,trial_only
31755,31755,Business,2023-05-19,trial_only
31756,31756,Starter,2024-09-13,trial_only
31757,31757,Starter,2023-05-17,trial_only
31758,31758,Growth,2025-06-07,trial_only
31759,31759,Starter,2026-01-14,trial_only
31760,31760,Starter,2025-07-08,trial_only
31761,31761,Growth,2023-04-29,trial_only
31762,31762,Growth,2024-11-11,trial_only
31763,31763,Starter,2024-11-18,trial_only
31764,31764,Starter,2025-06-22,trial_only
31765,31765,Starter,2025-12-28,trial_only
31766,31766,Business,2024-04-11,trial_only
31767,31767,Growth,2025-02-04,active
31768,31768,Growth,2024-07-29,trial_only
31769,31769,Business,2025-06-13,trial_only
31770,31770,Starter,2024-10-22,trial_only
31771,31771,Growth,2025-03-26,trial_only
31772,31772,Starter,2025-09-20,active
31773,31773,Starter,2023-06-10,trial_only
31774,31774,Growth,2026-03-15,trial_only
31775,31775,Business,2024-06-12,active
31776,31776,Business,2026-01-08,trial_only
31777,31777,Growth,2025-04-30,trial_only
31778,31778,Business,2025-12-09,trial_only
31779,31779,Growth,2023-12-09,trial_only
31780,31780,Starter,2024-03-18,trial_only
31781,31781,Starter,2025-03-22,trial_only
31782,31782,Starter,2023-12-15,trial_only
31783,31783,Starter,2026-02-25,trial_only
31784,31784,Starter,2026-02-06,trial_only
31785,31785,Business,2024-10-02,trial_only
31786,31786,Business,2024-02-16,trial_only
31787,31787,Business,2024-07-02,trial_only
31788,31788,Business,2023-03-13,trial_only
31789,31789,Starter,2024-12-09,trial_only
31790,31790,Starter,2025-11-06,trial_only
31791,31791,Business,2024-04-15,trial_only
31792,31792,Starter,2025-04-19,trial_only
31793,31793,Business,2023-05-13,trial_only
31794,31794,Growth,2024-07-24,active
31795,31795,Business,2024-08-02,trial_only
31796,31796,Starter,2024-05-25,trial_only
31797,31797,Growth,2025-03-26,trial_only
31798,31798,Business,2024-10-17,trial_only
31799,31799,Growth,2023-06-27,trial_only
31800,31800,Business,2023-09-23,cancelled
31801,31801,Starter,2024-10-20,trial_only
31802,31802,Starter,2023-12-10,trial_only
31803,31803,Starter,2023-05-13,trial_only
31804,31804,Starter,2024-01-19,active
31805,31805,Growth,2025-02-01,trial_only
31806,31806,Growth,2026-02-27,trial_only
31807,31807,Starter,2023-07-29,cancelled
31808,31808,Growth,2024-09-12,active
31809,31809,Starter,2025-01-08,trial_only
31810,31810,Growth,2023-06-02,trial_only
31811,31811,Growth,2025-09-04,trial_only
31812,31812,Starter,2026-01-18,trial_only
31813,31813,Starter,2025-11-19,trial_only
31814,31814,Starter,2023-06-20,active
31815,31815,Starter,2025-06-09,active
31816,31816,Growth,2025-12-09,trial_only
31817,31817,Growth,2024-06-17,trial_only
31818,31818,Starter,2023-07-16,trial_only
31819,31819,Growth,2023-07-04,trial_only
31820,31820,Starter,2024-05-26,trial_only
31821,31821,Growth,2025-12-31,trial_only
31822,31822,Growth,2025-10-15,trial_only
31823,31823,Growth,2025-11-01,trial_only
31824,31824,Business,2024-12-28,trial_only
31825,31825,Growth,2025-07-05,trial_only
31826,31826,Growth,2023-01-17,active
31827,31827,Growth,2024-03-13,trial_only
31828,31828,Growth,2025-03-07,active
31829,31829,Starter,2025-02-06,trial_only
31830,31830,Starter,2024-05-03,trial_only
31831,31831,Starter,2023-06-10,trial_only
31832,31832,Starter,2023-12-07,trial_only
31833,31833,Starter,2024-08-25,active
31834,31834,Business,2023-09-02,trial_only
31835,31835,Growth,2024-08-22,trial_only
31836,31836,Starter,2024-09-24,active
31837,31837,Starter,2025-01-20,trial_only
31838,31838,Starter,2025-03-07,trial_only
31839,31839,Business,2025-08-25,trial_only
