subscription_id,event_date,event_type,mrr_change
30064,2026-07-16,churn,-79
30067,2025-09-20,new,29
30067,2026-03-19,churn,-29
30075,2023-11-11,new,199
30077,2026-03-16,new,79
30079,2024-03-16,new,79
30089,2024-04-11,new,29
30090,2025-08-04,new,79
30090,2026-01-31,churn,-79
30099,2024-04-30,new,29
30107,2024-08-19,new,29
30108,2025-01-03,new,79
30113,2025-02-24,new,199
30116,2024-01-21,new,79
30117,2024-01-14,new,29
30134,2023-02-26,new,199
30143,2026-02-23,new,29
30150,2024-01-06,new,29
30159,2023-07-07,new,29
30159,2024-01-03,churn,-29
30176,2026-02-05,new,29
30178,2024-12-19,new,29
30180,2026-03-14,new,79
30182,2023-01-27,new,199
30185,2023-03-30,new,199
30192,2024-10-27,new,29
30192,2025-04-25,churn,-29
30199,2024-08-24,new,79
30199,2024-11-22,expansion,50
30200,2023-03-11,new,79
30202,2024-07-07,new,29
30209,2024-06-16,new,29
30209,2024-12-13,churn,-29
30221,2024-11-12,new,29
30223,2024-08-06,new,79
30223,2024-11-04,expansion,50
30223,2025-02-02,churn,-79
30227,2023-03-08,new,29
30227,2023-09-04,churn,-29
30233,2023-06-03,new,79
30238,2023-02-13,new,29
30254,2023-04-25,new,79
30256,2023-11-09,new,79
30260,2023-10-31,new,79
30260,2024-04-28,churn,-79
30315,2025-12-18,new,29
30323,2024-05-12,new,29
30328,2025-05-14,new,199
30328,2025-11-10,churn,-199
30333,2024-04-25,new,29
30340,2026-03-02,new,199
30340,2026-08-29,churn,-199
30343,2024-01-19,new,79
30343,2024-07-17,churn,-79
30344,2024-02-04,new,29
30344,2024-05-04,contraction,-50
30345,2023-10-16,new,79
30354,2025-10-04,new,29
30356,2024-04-21,new,79
30359,2024-11-02,new,29
30360,2025-12-31,new,199
30360,2026-06-29,churn,-199
30366,2024-03-27,new,29
30373,2024-05-21,new,29
30375,2023-04-27,new,199
30380,2025-08-25,new,29
30382,2025-06-15,new,79
30382,2025-12-12,churn,-79
30386,2026-03-10,new,199
30386,2026-06-08,contraction,-50
30389,2025-07-14,new,79
30390,2023-11-23,new,29
30390,2024-02-21,contraction,-50
30395,2023-07-05,new,29
30395,2024-01-01,churn,-29
30397,2025-12-29,new,29
30397,2026-03-29,contraction,-50
30397,2026-06-27,churn,-29
30407,2023-07-06,new,29
30407,2023-10-04,expansion,50
30416,2023-12-09,new,29
30427,2025-05-20,new,29
30427,2025-08-18,expansion,50
30432,2025-02-14,new,29
30432,2025-05-15,expansion,50
30432,2025-08-13,churn,-29
30435,2024-06-25,new,29
30435,2024-12-22,churn,-29
30452,2025-11-16,new,29
30452,2026-02-14,expansion,50
30452,2026-05-15,churn,-29
30458,2024-11-22,new,79
30459,2023-10-16,new,199
30479,2026-03-07,new,79
30485,2025-01-07,new,79
30495,2023-10-07,new,29
30495,2024-01-05,expansion,50
30498,2026-01-26,new,79
30502,2023-11-06,new,199
30505,2025-06-29,new,29
30511,2025-07-26,new,29
30511,2026-01-22,churn,-29
30512,2025-10-29,new,29
30525,2024-02-03,new,29
30533,2023-07-17,new,29
30548,2025-01-08,new,79
30550,2024-12-27,new,29
30551,2025-10-09,new,29
30552,2023-08-20,new,29
30553,2024-06-09,new,79
30553,2024-12-06,churn,-79
30554,2023-09-30,new,199
30569,2024-08-19,new,29
30569,2024-11-17,expansion,50
30569,2025-02-15,churn,-29
30571,2024-12-27,new,79
30592,2024-09-01,new,29
30602,2025-02-04,new,29
30602,2025-08-03,churn,-29
30603,2023-10-13,new,29
30606,2023-04-12,new,29
30606,2023-10-09,churn,-29
30608,2025-01-03,new,29
30614,2024-02-04,new,29
30616,2023-08-26,new,199
30626,2023-04-18,new,79
30628,2024-09-01,new,29
30628,2025-02-28,churn,-29
30630,2023-06-18,new,29
30656,2024-02-03,new,79
30661,2023-05-15,new,199
30661,2023-11-11,churn,-199
30673,2023-12-25,new,79
30674,2025-04-21,new,79
30679,2023-12-11,new,29
30691,2023-11-03,new,29
30691,2024-05-01,churn,-29
30699,2025-07-07,new,29
30702,2024-08-18,new,29
30702,2025-02-14,churn,-29
30704,2024-07-29,new,29
30713,2024-03-27,new,29
30714,2025-10-25,new,199
30718,2024-10-25,new,29
30719,2024-06-16,new,79
30720,2025-03-12,new,29
30720,2025-09-08,churn,-29
30729,2023-10-05,new,29
30729,2024-04-02,churn,-29
30730,2025-11-28,new,79
30730,2026-05-27,churn,-79
30732,2025-05-04,new,29
30740,2026-03-12,new,79
30740,2026-06-10,contraction,-50
30744,2024-11-02,new,79
30744,2025-05-01,churn,-79
30760,2025-06-19,new,79
30760,2025-09-17,contraction,-50
30765,2025-12-26,new,79
30770,2023-09-30,new,29
30770,2024-03-28,churn,-29
30777,2025-11-05,new,79
30777,2026-05-04,churn,-79
30788,2025-05-28,new,79
30788,2025-11-24,churn,-79
30794,2025-01-21,new,199
30798,2024-12-31,new,199
30807,2025-06-20,new,29
30811,2023-12-12,new,79
30813,2024-08-22,new,199
30813,2025-02-18,churn,-199
30814,2023-12-31,new,29
30814,2024-06-28,churn,-29
30817,2023-12-11,new,29
30817,2024-06-08,churn,-29
30818,2024-05-07,new,79
30820,2025-02-10,new,79
30827,2025-09-02,new,29
30828,2023-10-09,new,29
30828,2024-01-07,expansion,50
30832,2023-07-04,new,29
30832,2023-12-31,churn,-29
30833,2023-01-28,new,29
30835,2024-02-08,new,29
30835,2024-08-06,churn,-29
30839,2023-08-01,new,79
30845,2023-05-12,new,79
30848,2025-01-02,new,29
30848,2025-07-01,churn,-29
30849,2025-06-01,new,79
30858,2024-05-15,new,199
30858,2024-11-11,churn,-199
30862,2026-02-08,new,29
30863,2025-03-15,new,79
30868,2023-02-12,new,79
30871,2024-04-24,new,79
30871,2024-10-21,churn,-79
30875,2023-11-03,new,29
30878,2023-07-08,new,79
30879,2023-02-14,new,29
30882,2023-12-25,new,79
30883,2025-12-11,new,79
30884,2025-10-14,new,199
30886,2026-02-09,new,29
30889,2025-05-31,new,29
30889,2025-11-27,churn,-29
30892,2023-09-16,new,79
30897,2025-03-04,new,29
30901,2023-01-25,new,79
30902,2025-09-12,new,29
30906,2025-01-11,new,29
30908,2025-11-09,new,29
30912,2024-12-07,new,29
30912,2025-03-07,contraction,-50
30915,2024-12-29,new,29
30921,2025-10-08,new,29
30921,2026-01-06,contraction,-50
30928,2025-04-13,new,29
30935,2024-07-01,new,199
30936,2026-01-23,new,79
30938,2023-08-31,new,79
30939,2025-12-11,new,79
30940,2025-10-01,new,79
30943,2024-09-28,new,79
30945,2023-06-20,new,29
30946,2023-10-02,new,79
30959,2026-01-21,new,79
30962,2023-11-19,new,29
30962,2024-02-17,expansion,50
30966,2024-08-03,new,29
30971,2026-01-15,new,79
30975,2025-11-20,new,29
30985,2024-04-15,new,29
30985,2024-10-12,churn,-29
30997,2024-10-07,new,29
30997,2025-01-05,contraction,-50
31014,2024-03-08,new,29
31014,2024-06-06,contraction,-50
31014,2024-09-04,churn,-29
31020,2024-06-25,new,29
31020,2024-12-22,churn,-29
31042,2025-09-10,new,29
31046,2026-02-06,new,79
31046,2026-05-07,contraction,-50
31058,2024-01-12,new,29
31058,2024-07-10,churn,-29
31062,2023-10-09,new,29
31068,2023-10-10,new,29
31068,2024-04-07,churn,-29
31072,2023-07-04,new,199
31077,2023-09-06,new,79
31078,2024-09-15,new,199
31088,2024-05-13,new,79
31092,2023-06-25,new,29
31099,2025-12-08,new,79
31099,2026-03-08,expansion,50
31099,2026-06-06,churn,-79
31104,2024-06-18,new,29
31104,2024-12-15,churn,-29
31110,2024-10-31,new,29
31121,2024-01-14,new,79
31122,2025-06-18,new,199
31126,2024-09-01,new,29
31130,2023-11-26,new,79
31136,2023-03-09,new,199
31143,2023-01-16,new,29
31143,2023-04-16,contraction,-50
31148,2025-05-05,new,79
31149,2023-03-06,new,29
31151,2023-03-31,new,29
31151,2023-06-29,expansion,50
31155,2025-05-08,new,79
31155,2025-08-06,expansion,50
31156,2025-05-15,new,79
31158,2025-02-09,new,79
31179,2024-04-25,new,79
31181,2024-05-01,new,29
31189,2023-10-27,new,29
31189,2024-04-24,churn,-29
31202,2025-12-02,new,29
31202,2026-05-31,churn,-29
31203,2024-10-21,new,29
31204,2024-03-04,new,79
31206,2025-12-16,new,29
31206,2026-03-16,expansion,50
31209,2025-12-13,new,29
31217,2025-12-04,new,29
31221,2024-07-18,new,79
31222,2025-01-08,new,29
31233,2024-02-25,new,29
31233,2024-08-23,churn,-29
31234,2023-04-13,new,79
31234,2023-10-10,churn,-79
31235,2024-09-13,new,79
31238,2023-03-17,new,79
31246,2023-05-03,new,29
31247,2025-11-02,new,29
31253,2023-12-02,new,29
31253,2024-03-01,expansion,50
31258,2024-10-09,new,199
31258,2025-01-07,expansion,50
31271,2023-07-01,new,199
31271,2023-12-28,churn,-199
31281,2026-02-09,new,29
31282,2023-07-01,new,199
31282,2023-09-29,expansion,50
31282,2023-12-28,churn,-199
31284,2024-03-30,new,29
31285,2024-07-27,new,199
31285,2025-01-23,churn,-199
31290,2024-05-20,new,29
31290,2024-11-16,churn,-29
31310,2023-06-13,new,79
31310,2023-12-10,churn,-79
31315,2023-05-29,new,199
31317,2024-10-13,new,29
31317,2025-04-11,churn,-29
31321,2025-04-20,new,29
31324,2024-01-24,new,29
31325,2023-04-10,new,29
31326,2023-04-09,new,29
31329,2023-01-21,new,79
31331,2023-01-29,new,79
31333,2025-04-11,new,29
31339,2024-04-22,new,199
31339,2024-10-19,churn,-199
31341,2024-06-04,new,79
31343,2023-09-08,new,79
31345,2024-09-20,new,29
31345,2024-12-19,expansion,50
31350,2024-11-06,new,29
31351,2023-06-30,new,199
31366,2024-09-21,new,29
31366,2025-03-20,churn,-29
31369,2023-02-14,new,79
31369,2023-08-13,churn,-79
31370,2023-06-06,new,29
31370,2023-12-03,churn,-29
31374,2024-06-09,new,29
31379,2026-03-12,new,29
31383,2024-02-03,new,29
31386,2023-08-21,new,79
31386,2023-11-19,expansion,50
31399,2026-02-12,new,79
31400,2023-06-16,new,79
31404,2024-04-10,new,29
31405,2025-04-12,new,29
31411,2025-09-26,new,79
31411,2025-12-25,expansion,50
31411,2026-03-25,churn,-79
31416,2023-08-27,new,199
31416,2024-02-23,churn,-199
31428,2023-08-11,new,79
31430,2025-02-25,new,29
31434,2026-03-14,new,199
31435,2024-09-06,new,29
31443,2024-03-28,new,199
31456,2023-07-18,new,29
31456,2023-10-16,contraction,-50
31458,2025-04-14,new,29
31468,2024-11-13,new,29
31468,2025-05-12,churn,-29
31474,2023-08-03,new,79
31483,2023-08-21,new,199
31485,2023-03-01,new,29
31485,2023-05-30,contraction,-50
31485,2023-08-28,churn,-29
31486,2023-06-24,new,79
31488,2026-02-12,new,79
31488,2026-05-13,contraction,-50
31493,2025-03-19,new,79
31498,2025-12-13,new,199
31498,2026-03-13,contraction,-50
31500,2024-12-16,new,79
31506,2023-12-27,new,79
31511,2023-12-18,new,199
31530,2024-12-25,new,29
31530,2025-06-23,churn,-29
31534,2023-03-03,new,29
31546,2025-11-27,new,29
31550,2025-03-18,new,29
31554,2024-07-20,new,29
31557,2023-12-03,new,79
31557,2024-03-02,contraction,-50
31565,2023-06-02,new,79
31565,2023-11-29,churn,-79
31570,2025-06-10,new,29
31571,2024-05-31,new,29
31573,2025-02-02,new,29
31582,2024-02-14,new,79
31584,2023-04-10,new,29
31585,2025-12-10,new,29
31585,2026-03-10,expansion,50
31595,2026-01-12,new,79
31595,2026-07-11,churn,-79
31596,2024-04-04,new,29
31596,2024-10-01,churn,-29
31604,2025-02-15,new,29
31604,2025-05-16,contraction,-50
31604,2025-08-14,churn,-29
31605,2023-06-08,new,29
31605,2023-09-06,contraction,-50
31605,2023-12-05,churn,-29
31611,2023-08-28,new,79
31611,2023-11-26,expansion,50
31613,2026-01-17,new,29
31615,2023-05-05,new,199
31616,2023-12-19,new,199
31628,2024-07-21,new,79
31629,2023-03-23,new,29
31641,2026-03-15,new,29
31642,2024-01-26,new,29
31651,2025-02-20,new,29
31659,2023-06-05,new,199
31660,2025-09-21,new,79
31661,2023-08-01,new,79
31663,2024-01-15,new,29
31670,2023-07-02,new,199
31673,2023-06-08,new,29
31674,2023-12-11,new,29
31674,2024-03-10,expansion,50
31680,2025-03-08,new,29
31680,2025-06-06,contraction,-50
31683,2024-08-13,new,29
31693,2024-02-25,new,29
31697,2024-11-01,new,29
31706,2023-09-08,new,29
31711,2026-01-21,new,29
31712,2024-09-10,new,79
31712,2025-03-09,churn,-79
31718,2024-03-13,new,29
31729,2025-12-04,new,79
31729,2026-06-02,churn,-79
31736,2024-09-29,new,79
31738,2024-01-14,new,29
31748,2023-02-02,new,29
31752,2024-05-18,new,199
31767,2025-02-04,new,79
31772,2025-09-20,new,29
31775,2024-06-12,new,199
31794,2024-07-24,new,79
31794,2024-10-22,contraction,-50
31800,2023-09-23,new,199
31800,2023-12-22,expansion,50
31800,2024-03-21,churn,-199
31804,2024-01-19,new,29
31807,2023-07-29,new,29
31807,2024-01-25,churn,-29
31808,2024-09-12,new,79
31814,2023-06-20,new,29
31814,2023-09-18,contraction,-50
31815,2025-06-09,new,29
31815,2025-09-07,contraction,-50
31826,2023-01-17,new,79
31828,2025-03-07,new,79
31833,2024-08-25,new,29
31836,2024-09-24,new,29
31843,2024-09-02,new,29
31848,2025-12-13,new,199
31849,2025-05-03,new,29
31850,2024-06-10,new,29
31850,2024-12-07,churn,-29
31856,2024-05-02,new,29
31856,2024-07-31,contraction,-50
31857,2024-04-25,new,199
31863,2025-10-08,new,29
31872,2024-08-29,new,199
31872,2024-11-27,contraction,-50
31878,2024-03-25,new,29
31884,2025-11-07,new,79
31888,2023-03-19,new,29
31888,2023-06-17,contraction,-50
31888,2023-09-15,churn,-29
31890,2023-04-28,new,29
31896,2025-02-18,new,79
31896,2025-05-19,expansion,50
31896,2025-08-17,churn,-79
31906,2025-03-06,new,79
31908,2025-10-14,new,79
31908,2026-04-12,churn,-79
31910,2025-01-17,new,79
31914,2025-10-31,new,29
31919,2023-11-18,new,29
31919,2024-05-16,churn,-29
31922,2023-02-28,new,29
31923,2024-01-04,new,29
31926,2024-02-13,new,29
31929,2023-09-02,new,29
31929,2024-02-29,churn,-29
31934,2023-08-18,new,79
31934,2023-11-16,expansion,50
31935,2025-01-28,new,29
31935,2025-07-27,churn,-29
31940,2023-12-17,new,29
31941,2024-06-20,new,79
31946,2024-10-31,new,79
31951,2024-05-14,new,79
31956,2023-06-08,new,79
31959,2023-12-01,new,199
31959,2024-02-29,contraction,-50
31965,2024-09-18,new,29
31971,2024-10-21,new,29
31972,2023-05-12,new,29
31980,2023-07-18,new,79
31982,2023-10-22,new,29
31982,2024-04-19,churn,-29
31986,2025-10-03,new,79
32013,2024-01-29,new,29
32013,2024-07-27,churn,-29
32018,2023-01-29,new,29
32024,2025-06-11,new,29
32028,2023-08-20,new,29
32033,2024-04-19,new,29
32041,2026-03-08,new,29
32041,2026-06-06,expansion,50
32042,2024-07-30,new,29
32043,2023-07-11,new,29
32043,2024-01-07,churn,-29
32065,2023-08-02,new,79
32067,2023-02-11,new,79
32071,2023-12-04,new,29
32071,2024-03-03,expansion,50
32080,2023-10-11,new,29
32080,2024-01-09,contraction,-50
32082,2026-02-10,new,199
32083,2023-09-08,new,29
32083,2024-03-06,churn,-29
32085,2025-07-14,new,29
32090,2025-02-14,new,79
32102,2025-02-01,new,29
32106,2024-11-21,new,79
32110,2025-12-31,new,29
32113,2024-01-28,new,199
32117,2023-11-19,new,79
32117,2024-05-17,churn,-79
32132,2025-02-10,new,29
32132,2025-08-09,churn,-29
32135,2025-05-07,new,29
32142,2023-02-27,new,29
32147,2025-07-11,new,29
32148,2024-08-14,new,29
32148,2025-02-10,churn,-29
32155,2024-12-30,new,79
32155,2025-06-28,churn,-79
32157,2024-08-23,new,79
32159,2024-08-12,new,199
32159,2025-02-08,churn,-199
32160,2023-06-05,new,29
32160,2023-12-02,churn,-29
32162,2023-06-25,new,29
32162,2023-12-22,churn,-29
32178,2024-12-07,new,79
32178,2025-06-05,churn,-79
32183,2024-06-17,new,29
32186,2024-04-11,new,29
32187,2025-05-17,new,29
32188,2023-07-04,new,29
32194,2025-08-03,new,79
32197,2023-10-07,new,29
32197,2024-01-05,expansion,50
32197,2024-04-04,churn,-29
32199,2023-06-24,new,29
32214,2025-05-02,new,29
32214,2025-10-29,churn,-29
32221,2024-06-06,new,79
32222,2023-11-24,new,29
32223,2025-08-16,new,79
32223,2026-02-12,churn,-79
32233,2024-06-03,new,79
32233,2024-11-30,churn,-79
32240,2023-11-14,new,29
32243,2023-09-27,new,79
32243,2023-12-26,expansion,50
32247,2023-09-30,new,29
32247,2024-03-28,churn,-29
32253,2025-07-03,new,79
32253,2025-12-30,churn,-79
32267,2023-09-29,new,29
32267,2023-12-28,expansion,50
32267,2024-03-27,churn,-29
32278,2025-08-31,new,79
32281,2026-02-07,new,79
32282,2026-03-15,new,29
32282,2026-09-11,churn,-29
32289,2024-01-14,new,79
32293,2024-06-19,new,29
32302,2024-07-29,new,29
32303,2026-02-14,new,29
32312,2025-11-28,new,199
32321,2025-10-15,new,29
32329,2024-12-31,new,29
32336,2024-02-15,new,199
32338,2024-12-06,new,29
32339,2024-03-09,new,29
32349,2023-10-11,new,29
32349,2024-04-08,churn,-29
32353,2025-09-17,new,29
32353,2026-03-16,churn,-29
32359,2025-06-21,new,79
32361,2025-08-26,new,79
32361,2026-02-22,churn,-79
32364,2023-03-27,new,79
32371,2023-03-09,new,199
32372,2025-11-07,new,29
32372,2026-05-06,churn,-29
32378,2025-10-01,new,29
32386,2024-05-25,new,199
32386,2024-11-21,churn,-199
32394,2024-11-22,new,29
32396,2023-04-23,new,29
32396,2023-10-20,churn,-29
32401,2023-07-08,new,79
32401,2023-10-06,contraction,-50
32416,2026-03-08,new,29
32418,2024-10-24,new,29
32424,2024-07-15,new,79
32429,2025-05-22,new,29
32433,2025-02-20,new,29
32433,2025-08-19,churn,-29
32441,2023-08-24,new,79
32449,2026-03-10,new,79
32451,2024-05-28,new,29
32454,2024-06-20,new,29
32454,2024-09-18,expansion,50
32456,2025-07-11,new,29
32465,2025-11-23,new,199
32467,2023-04-13,new,29
32474,2023-05-30,new,29
32474,2023-11-26,churn,-29
32486,2024-11-30,new,79
32505,2026-02-13,new,29
32505,2026-08-12,churn,-29
32506,2023-10-14,new,199
32512,2025-05-09,new,29
32515,2025-01-03,new,199
32515,2025-04-03,contraction,-50
32516,2024-01-04,new,29
32524,2025-08-18,new,29
32527,2025-08-06,new,29
32528,2023-10-08,new,79
32531,2024-06-06,new,79
32533,2024-06-17,new,199
32535,2023-07-31,new,29
32535,2024-01-27,churn,-29
32538,2023-09-27,new,79
32543,2024-09-20,new,79
32559,2025-01-14,new,29
32559,2025-07-13,churn,-29
32561,2024-06-10,new,79
32569,2023-12-12,new,199
32586,2024-05-30,new,199
32586,2024-11-26,churn,-199
32597,2023-03-16,new,29
32601,2025-01-29,new,199
32601,2025-04-29,contraction,-50
32602,2023-04-12,new,199
32602,2023-10-09,churn,-199
32604,2026-02-20,new,29
32604,2026-08-19,churn,-29
32605,2024-10-25,new,29
32605,2025-04-23,churn,-29
32608,2023-03-19,new,79
32608,2023-09-15,churn,-79
32611,2023-09-10,new,199
32614,2024-02-05,new,199
32617,2024-01-10,new,29
32617,2024-04-09,contraction,-50
32621,2025-05-08,new,79
32661,2024-10-27,new,79
32667,2026-03-06,new,29
32667,2026-06-04,expansion,50
32673,2026-01-18,new,79
32675,2023-02-14,new,79
32675,2023-05-15,expansion,50
32690,2026-01-25,new,199
32693,2025-10-05,new,79
32693,2026-04-03,churn,-79
32703,2024-07-10,new,29
32703,2025-01-06,churn,-29
32704,2023-06-21,new,79
32704,2023-12-18,churn,-79
32716,2024-05-16,new,29
32717,2025-09-18,new,29
32732,2023-02-21,new,79
32732,2023-05-22,contraction,-50
32738,2024-03-09,new,79
32739,2025-06-18,new,29
32750,2024-12-01,new,79
32760,2023-08-09,new,199
32760,2023-11-07,contraction,-50
32762,2023-01-18,new,199
32778,2024-04-04,new,29
32781,2025-04-03,new,199
32781,2025-07-02,expansion,50
32781,2025-09-30,churn,-199
32782,2024-04-19,new,79
32790,2023-06-25,new,199
32790,2023-12-22,churn,-199
32792,2025-07-02,new,29
32802,2024-03-26,new,199
32803,2023-08-03,new,29
32804,2024-03-24,new,29
32819,2023-03-02,new,29
32819,2023-05-31,expansion,50
32824,2026-03-09,new,29
32827,2023-12-03,new,29
32827,2024-05-31,churn,-29
32828,2023-06-27,new,79
32828,2023-09-25,contraction,-50
32828,2023-12-24,churn,-79
32836,2024-01-06,new,79
32845,2025-02-21,new,29
32845,2025-05-22,contraction,-50
32846,2023-12-19,new,199
32850,2025-05-24,new,79
32857,2025-07-11,new,79
32858,2023-06-07,new,199
32864,2023-04-24,new,29
32864,2023-10-21,churn,-29
32872,2023-09-07,new,29
32875,2023-12-22,new,199
32875,2024-06-19,churn,-199
32881,2023-05-22,new,29
32882,2025-07-03,new,29
32882,2025-12-30,churn,-29
32894,2023-12-05,new,29
32900,2023-11-15,new,29
32900,2024-05-13,churn,-29
32908,2024-10-12,new,79
32911,2025-05-25,new,29
32915,2025-05-25,new,199
32916,2023-04-09,new,79
32920,2023-02-17,new,29
32920,2023-05-18,expansion,50
32920,2023-08-16,churn,-29
32921,2025-03-14,new,29
32924,2025-05-22,new,29
32925,2024-02-16,new,79
32926,2025-04-20,new,199
32927,2024-11-29,new,79
32927,2025-02-27,contraction,-50
32927,2025-05-28,churn,-79
32930,2024-03-19,new,79
32930,2024-09-15,churn,-79
32937,2023-08-19,new,79
32938,2023-10-12,new,29
32969,2023-07-12,new,29
32979,2024-12-07,new,29
32984,2023-04-25,new,79
32993,2024-10-29,new,79
32993,2025-01-27,contraction,-50
33002,2025-07-26,new,29
33002,2025-10-24,expansion,50
33006,2025-11-18,new,29
33009,2025-01-16,new,79
33010,2024-11-09,new,29
33010,2025-05-08,churn,-29
33016,2025-09-30,new,79
33017,2023-04-19,new,29
33017,2023-07-18,contraction,-50
33017,2023-10-16,churn,-29
33018,2023-11-09,new,29
33018,2024-02-07,contraction,-50
33018,2024-05-07,churn,-29
33019,2024-06-11,new,199
33026,2025-04-14,new,29
33026,2025-10-11,churn,-29
33028,2023-05-06,new,29
33046,2023-02-27,new,29
33052,2025-07-30,new,29
33052,2026-01-26,churn,-29
33054,2023-12-11,new,79
33054,2024-06-08,churn,-79
33062,2023-10-06,new,79
33063,2024-05-07,new,79
33067,2025-12-21,new,79
33071,2025-05-18,new,29
33074,2024-02-09,new,199
33074,2024-08-07,churn,-199
33078,2023-12-22,new,29
33080,2023-11-22,new,199
33080,2024-02-20,expansion,50
33081,2023-07-22,new,79
33081,2024-01-18,churn,-79
33084,2024-09-20,new,79
33090,2023-12-28,new,29
33090,2024-06-25,churn,-29
33092,2023-03-31,new,29
33121,2024-04-08,new,29
33121,2024-07-07,contraction,-50
33124,2024-01-17,new,79
33131,2024-02-13,new,199
33135,2023-04-14,new,29
33145,2024-07-03,new,29
33145,2024-12-30,churn,-29
33155,2024-10-14,new,79
33158,2023-03-08,new,29
33158,2023-09-04,churn,-29
33162,2026-02-25,new,79
33162,2026-05-26,expansion,50
33171,2026-01-14,new,199
33173,2024-08-02,new,29
33173,2025-01-29,churn,-29
33176,2025-04-15,new,29
33178,2025-05-28,new,29
33179,2024-02-02,new,199
33181,2024-11-24,new,79
33181,2025-05-23,churn,-79
33185,2024-01-02,new,79
33185,2024-06-30,churn,-79
33188,2025-05-12,new,79
